"track_id","X","length","song","liv_acoust"
"0tICYNayWWhH9GPeFrfjfD",2161,3.25911666666667,1,0
"7ltEDsGu3Zggmpay2RFCOL",2162,3.0989,1,0
"3ybxat8TsO193VjQKjo5aM",2163,3.40513333333333,1,0
"5HFPfp2p6V4pycGKaIMlIH",2164,3.54021666666667,1,0
"0Dtwxkkn8fJKtqtea7fd1C",2165,4.288,1,0
"67lnQ6r4oWKZcM8VxSwHq2",2166,3.55225,1,0
"4jLjklc4xQOqKH4SCWFIfj",2167,3.09678333333333,1,0
"5rgy6ghBq1eRApCkeUdJXf",2168,4.17711666666667,1,0
"2NjhV99ncY4A5lSkTHvTtU",2169,3.05888333333333,1,0
"2SDx0PooHZI1SQKR0y44bs",2170,3.12888333333333,1,0
"00lNx0OcTJrS3MKHcB80HY",2171,3.56578333333333,1,0
"22wKQbMH8n7wZfso2VcLJL",2172,3.22845,1,0
"69uxyAqqPIsUyTO8txoP2M",2173,4.39645,1,0
"61dCUoMCg28qEBzrW6htYM",2174,3.79721666666667,1,0
"0XzkemXSiXJa7VgDFPfU4S",2175,4.38421666666667,1,0
"3RiPr603aXAoi4GHyXx0uy",2176,4.31378333333333,1,0
"3dhjNA0jGA8vHBQ1VdD6vV",2177,4.48645,1,0
"6nek1Nin9q48AVZcWs9e9D",2178,4.64531666666667,1,0
"32DGGj6KlNuBr6WaqRxpxi",2179,3.30395,1,0
"7bre6yd84LZ6MFoTppmHja",2180,4.13,1,0
"3fCicSFX1SFnFK8sfRdArh",2181,4.302,1,0
"7ujx3NYtwO2LkmKGz59mXp",2182,2.95,1,0
"0zMxL4BTjSqCsUtfdlcL8G",2183,3.99755,1,0
"3gVaOBlP4CaRqfUttZ4Avd",2184,3.414,1,0
"5hsA5ceZSbJcb0JKrIIHEo",2185,3.6734,1,0
"05bXOQTUxou0BaZ6XteJo0",2186,3.38155,1,0
"6rZssCJPEdQnyeEdNLKsr8",2187,3.47888333333333,1,0
"1vffte5WTHIik37ePfJdo4",2188,3.91155,1,0
"45oDOw8InylWBtszEH8pWm",2189,2.80326666666667,1,0
"4qEwtfyeCZkAsqLIkSFxO3",2190,3.136,1,0
"2WRFD9WczJ975X2K1Y9YVs",2191,3.68333333333333,1,0
"6kwAbEjseqBob48jCus7Sz",2192,4.28666666666667,1,0
"3gNNXc7GUgKRPR15W77eDR",2193,3.55311666666667,1,0
"6CO62sXA0V1JhdgE7E2VeW",2194,3.56913333333333,1,0
"5afHIkEcVhCF1Z1CTqMUXB",2195,3.10245,1,0
"085XpQzAKm4nAfcfRp2get",2196,4.8527,1,0
"7FESgYLcOufHqKlwrvJN60",2197,2.72085,1,0
"1WGUqMaTj8MN7QYZErtsVv",2198,5.02868333333333,1,0
"0xOsIqxmLswEsKFGLwE5c5",2199,4.94921666666667,1,0
"3CRDbSIZ4r5MsZ0YwxuEkn",2200,3.37221666666667,1,0
"1n0VqMms2yoTGVvunXenQA",2201,3.82281666666667,1,0
"76cy1WJvNGJTj78UqeA5zr",2202,3.63245,1,0
"2K87XMYnUMqLcX3zvtAF4G",2203,3.202,1,0
"7JJmb5XwzOO8jgpou264Ml",2204,3.324,1,0
"2P91MQbaiQOfbiz9VqhqKQ",2205,3.29061666666667,1,0
"5cF0dROlMOK5uNZtivgu50",2206,3.47978333333333,1,0
"6Qs4SXO9dwPj5GKvVOv8Ki",2207,2.8505,1,0
"72gv4zhNvRVdQA0eOenCal",2208,3.54555,1,0
"09IStsImFySgyp0pIQdqAc",2209,3.07886666666667,1,0
"1JbR9RDP3ogVNEWFgNXAjh",2210,3.53088333333333,1,0
"6gj08XDlv9Duc2fPOxUmVD",2211,3.04445,1,0
"27SdWb2rFzO6GWiYDBTD9j",2212,3.52778333333333,1,0
"3W3KtDwAIg3mAruSpnfG3Q",2213,3.3323,1,0
"3eng6TJxpqjvDkxRpnfnhB",2214,2.99883333333333,1,0
"0KKkJNfGyhkQ5aFogxQAPU",2215,3.44488333333333,1,0
"4NiehSBQthimPzRsVeOgCT",2216,3.41211666666667,1,0
"0PDUDa38GO8lMxLCRc4lL1",2217,3.37911666666667,1,0
"1rqqCSm0Qe4I9rUvWncaom",2218,3.18245,1,0
"7F9vK8hNFMml4GtHsaXui6",2219,3.1738,1,0
"5Z3GHaZ6ec9bsiI5BenrbY",2220,3.37578333333333,1,0
"6ie2Bw3xLj2JcGowOlcMhb",2221,3.91088333333333,1,0
"13P5rwmk2EsoFRIz9UCeh9",2222,3.96045,1,0
"7jEyX4bqaCSdMN4D4JNnVj",2223,3.0689,1,0
"3BwR5psKNxcyqWoc80eOuq",2224,3.52233333333333,1,0
"1NEV2pt7AJSHWadhfCZ48t",2225,3.35296666666667,1,0
"1CQ2cMfrmFM1YdfmjENKVE",2226,3.37493333333333,1,0
"2NjO87HyT80fsgejd3PLYW",2227,3.86411666666667,1,0
"1RGcxEKlVL5TSMHqV13etr",2228,2.55156666666667,1,0
"1mXuMM6zjPgjL4asbBsgnt",2229,3.79821666666667,1,0
"6tS3XVuOyu10897O3ae7bi",2230,3.91088333333333,1,0
"60XMmxciP1qewvkcD16qKQ",2231,3.29733333333333,1,0
"732x2Fy6jbt7qC70Zg463q",2232,3.81088333333333,1,0
"1DfASEEKVByFKTgCArlkS5",2233,3.17911666666667,1,0
"4rHmKlFRiFzabiVO6e9w2e",2234,3.79688333333333,1,0
"7qvxFz3JodM0A7xEM7k3YD",2235,3.96221666666667,1,0
"6EzuVdWmzgOBmqHpzbbzfQ",2236,4.17511666666667,1,0
"7BZSIG9TyowrVzSdZJpmeI",2237,3.90466666666667,1,0
"6HtHyWKAzwFwrSnnTunDMl",2238,3.69355,1,0
"1e4rwBPVI32vZtTJu7mJ4J",2239,3.19333333333333,1,0
"3tqwKg0W8XfYORNrP4aIhu",2240,3.58266666666667,1,0
"5SwEgzUFDHwpWHKrbnP32Z",2241,3.18111666666667,1,0
"5sbooPcNgIE22DwO0VNGUJ",2242,3.185,1,0
"73ucpKq91TuejrLHgzDNHK",2243,3.38178333333333,1,0
"1ChPiAIS5RGNUQY4ohyfXG",2244,3.29245,1,0
"5sT3app9Wcu4FAGnNs9oZR",2245,3.47488333333333,1,0
"4wZqeCVR3fwS5MFoRtAnia",2246,3.432,1,0
"0Tf9Mwk7DwysEajSNGa8n2",2247,3.15845,1,0
"6NPK12AruoBw2PPBQuku95",2248,3.78978333333333,1,0
"14msK75pk3pA33pzPVNtBF",2249,2.97733333333333,1,0
"1xWH8zYtDeS9mW1JJG23VZ",2250,4.09445,1,0
"12WvaS3V4dPRBU2o37vX69",2251,3.49466666666667,1,0
"5F66aRuoZMrrvc7U7eTR1y",2252,4.09445,1,0
"02Qo5DFgoGTiBGo4ZUvjXm",2253,1.23021666666667,1,0
"1rNNOKF4kiaNmdkpIKNsvd",2254,0.627333333333333,1,0
"4uTvPEr01pjTbZgl7jcKBD",2255,3.03333333333333,1,0
"2vdBo4ALPYbHRUPKgtE5iC",2256,4.52445,1,0
"4kV4N9D1iKVxx1KLvtTpjS",2257,3.174,1,0
"39LmTF9RgyakzSYX8txrow",2258,3.53778333333333,1,0
"7evPpWWu01Klxi0KlPxR17",2259,3.47888333333333,1,0
"7CKR3FcBqSsGcgce0ECe1z",2260,3.69755,1,0
"70khXICDeTTxgYtw3EysKH",2261,3.47488333333333,1,0
"2uNre8fPMLoYIVj1P93qVE",2262,3.80621666666667,1,0
"6euozmIGRL6aVin2ksJEJ2",2263,5.36711666666667,1,0
"2adTfABiJJQpZWlujYO3Qo",2264,2.432,1,0
"5zZJ9yrJw4bxoPTLoRXfIl",2265,2.07688333333333,1,0
"51NrdlQOSTeq0d6U7xRKsz",2266,3.33221666666667,1,0
"1UtGcsbiqHtzxaTe3OgvlG",2267,3.03511666666667,1,0
"6ItQEfwYvHRHABIiPBL5N1",2268,2.79066666666667,1,0
"5vTPxzm4h2bY9rYyVrGEU5",2269,3.36,1,0
"2Bs4jQEGMycglOfWPBqrVG",2270,3.80221666666667,1,0
"6LoQHIo74tOzQ8EsLEkhgF",2271,3.86645,1,0
"4pbrp5dxpqjfaf4GiS6YuO",2272,3.212,1,0
"5qgAvjSTbjkTfICvUMH9WS",2273,2.92245,1,0
"6Pkr54WuIlay68ljfFKpwe",2274,2.70088333333333,1,0
"7krtdt69mHq3MNAzRDpep9",2275,3.4865,1,0
"03teNQu8rWlFnNzF1ULXIq",2276,2.91711666666667,1,0
"5ecZWU5uQOiCVSnPxBZNmT",2277,3.55755,1,0
"1YekSxsAlGlYvm9zjLsKdh",2278,2.56311666666667,1,0
"1nIDYHvLaZnD5lEf66SH80",2279,2.57955,1,0
"1GBknQ67DCfKTPms1dw9EW",2280,3.34711666666667,1,0
"4EnwhEyuVrC1CgvSur5YL4",2281,3.30533333333333,1,0
"4QjtDLNwfcniKaGrQNOtlZ",2282,3.48245,1,0
"4Xt0OKNJtbyqx5GEX2XpVF",2283,3.04511666666667,1,0
"5e3UWcbvTaF5CJWu81MqlQ",2284,3.26221666666667,1,0
"75a5fcQSduYyC93gXtgGhk",2285,3.31066666666667,1,0
"6gDPf8eJIRQ73rUktH17P3",2286,3.67088333333333,1,0
"0IvaxIhE6z3QGtQZoDDfFl",2287,2.53155,1,0
"5eEmVNuqo4oKDh9MDeCAmt",2288,4.04621666666667,1,0
"1oLcpJA9TfwwejiEM9C5gi",2289,3.01378333333333,1,0
"74tQaH4CxM5Rs9BzerEbHr",2290,3.11488333333333,1,0
"3RuXekS5criwismaaj87iF",2291,3.94,1,0
"6p6TjiJHc1kJQt5dXzkdrs",2292,3.62066666666667,1,0
"0oo5zVjH4CyTsm5FctRlnL",2293,2.09155,1,0
"7smCjIc7MoUM4ay55LQrdu",2294,2.976,1,0
"6jyXQ8HGI7ikECGA0670uo",2295,3.01155,1,0
"6SyPnh5ysbRjmZHIlOKp4r",2296,2.97,1,0
"0Jcnr8HUGQdaOiSkqpdEKX",2297,3.11333333333333,1,0
"29j9n05zrPl5ZXwfKiA0Jx",2298,3.12221666666667,1,0
"2desihxwutc3Mfjb0dRG8y",2299,3.22918333333333,1,0
"3cU2wBxuV6nFiuf6PJZNlC",2300,3.07045,1,0
"18vVJsD68uh386vlZWwO3d",2301,3.73888333333333,1,0
"5avDeYm5YWTj3xj2ysccWu",2302,2.984,1,0
"0hOAqVCzjzNpZgZZmt30HE",2303,3.62245,1,0
"1bFY36a62kXGJqNcN5aJkW",2304,3.10168333333333,1,0
"1Owj3xBILXYdVfSXp23EL2",2305,3.05778333333333,1,0
"41JVdEgTBhLaTc1Vca5pFy",2306,3.08888333333333,1,0
"6B7PtnEt7ClcEPtNv1kNoT",2307,3.17,1,0
"2yDmQbe1no8CHP386Oltyl",2308,3.85488333333333,1,0
"5hK2Ks25jW6aMmUAHpAN3F",2309,3.21333333333333,1,0
"5gXDkRhBRe29vJeafMPNlM",2310,3.02821666666667,1,0
"1mRBJdpIgc3jZH8C3cN2WV",2311,3.83021666666667,1,0
"5lEsM6qpuzuZwij6jIZPvP",2312,3.29311666666667,1,0
"1r299qCKBLgUS9XJ9m1kEx",2313,3.37733333333333,1,0
"6ECp64rv50XVz93WvxXMGF",2314,3.43666666666667,1,0
"2ihCaVdNZmnHZWt0fvAM7B",2315,4.44333333333333,1,0
"6cpk00i5TxCqSeqNi2HuIe",2316,3.65911666666667,1,0
"2tpWsVSb9UEmDRxAl1zhX1",2317,4.28778333333333,1,0
"7qiZfU4dY1lWllzX7mPBI3",2318,3.89521666666667,1,0
"14iN3o8ptQ8cFVZTEmyQRV",2319,2.994,1,0
"1nZzRJbFvCEct3uzu04ZoL",2320,3.60266666666667,1,0
"6wJwkMo278iWVlWl1XQ4WA",2321,3.78955,1,0
"6T27IN7Ai94BeDv6PPCmoC",2322,3.328,1,0
"2fTsFCKRFQ5M0igJgabnLA",2323,3.71755,1,0
"31QRCKy7JIwPBaQl9ArGBz",2324,3.91466666666667,1,0
"4jOtC832PyIXlCVPRElfQu",2325,3.09311666666667,1,0
"3s4U7OHV7gnj42VV72eSZ6",2326,3.79721666666667,1,0
"3oDFtOhcN08qeDPAK6MEQG",2327,4.19066666666667,1,0
"6jizk5lOUnfpaZXYMdfeC6",2328,3.62178333333333,1,0
"4XmzLwV6BIiJJci4O1J4pc",2329,3.7551,1,0
"1NkwZ9TnIs8js6G0M6M7RU",2330,3.37466666666667,1,0
"02pf9lLM8Nb8l4u4ts1GWb",2331,3.92666666666667,1,0
"7MXVkk9YMctZqd1Srtv4MB",2332,3.84088333333333,1,0
"0VwNdo84DaVYLIkbVO86ND",2333,3.21911666666667,1,0
"6VrAgFXBbRX2PkT92lAoKK",2334,2.2619,1,0
"7FYH5AW3bVfZHJIQpq3UOA",2335,4.73978333333333,1,0
"60nZcImufyMA1MKQY3dcCH",2336,3.87866666666667,1,0
"5GXAXm5YOmYT0kL5jHvYBt",2337,4.48645,1,0
"0UQAkAVNk3tubJYlOHyG3q",2338,3.43621666666667,1,0
"0pwYLVXVknPSGUQb39cePC",2339,3.82445,1,0
"6ce41JVa6KFaryfmC2bu2W",2340,3.86866666666667,1,0
"2GgxS8bUT5G25QJTsfSv0R",2341,3.85353333333333,1,0
"0Cy7wt6IlRfBPHXXjmZbcP",2342,4.22533333333333,1,0
"72C7aUQECOhNtnD0AC36ua",2343,3.36155,1,0
"7Lf7oSEVdzZqTA0kEDSlS5",2344,4.80555,1,0
"52vS7mJ0a70Z4uRCfl8SjH",2345,3.38906666666667,1,0
"127uq83uGFapbddqiMUKky",2346,3.26421666666667,1,0
"13plQdOoWSSXPRUSZc5FuM",2347,3.952,1,0
"2a1o6ZejUi8U3wzzOtCOYw",2348,3.31288333333333,1,0
"36JWGQRW85mJYLXvnryEzL",2349,2.70645,1,0
"3zrYNl1aMdFrQkcOjKVr5u",2350,3.73,1,0
"7wMq5n8mYSKlQIGECKUgTX",2351,3.37555,1,0
"3bidbhpOYeV4knp8AIu8Xn",2352,4.30571666666667,1,0
"7cWNahjynBEP4wuXXhU0m6",2353,3.63333333333333,1,0
"4YMqbFcDIFiCBd02PzUBcM",2354,3.92688333333333,1,0
"7mitXLIMCflkhZiD34uEQI",2355,4.36911666666667,1,0
"77ePeF9L2QKvKrSsWpJXBF",2356,3.70096666666667,1,0
"2iJuuzV8P9Yz0VSurttIV5",2357,4.72333333333333,1,0
"3LZWJX8I30bnAUv9IEP6y3",2358,4.058,1,0
"71vsEyBd4X1D5BUmLdFSVH",2359,3.49038333333333,1,0
"2bZMOs3RjmhhGca6MEzjyl",2360,3.79133333333333,1,0
"0eqH0ALoDQevq59YcQ53KE",2361,3.33088333333333,1,0
"1nAGuIZXz6vb8XW0xiMqic",2362,3.72488333333333,1,0
"40YcuQysJ0KlGQTeGUosTC",2363,4.19111666666667,1,0
"3bC1ahPIYt1btJzSSEyyrF",2364,3.74421666666667,1,0
"6habFhsOp2NvshLv26DqMb",2365,3.82266666666667,1,0
"4lCv7b86sLynZbXhfScfm2",2366,3.798,1,0
"6vc2Jq2vaGu8z326kSrw92",2367,3.11888333333333,1,0
"2HjSNjbx7XiFMmrRl3LirT",2368,4.16666666666667,1,0
"6tS57D4PHqnkbIN2LSIJG2",2369,4.09666666666667,1,0
"0HgIbfeOw6dLuGmPippTlh",2370,3.859,1,0
"2iuZJX9X9P0GKaE93xcPjk",2371,3.92488333333333,1,0
"5HOpkTTVcmZHnthgyxrIL8",2372,3.5618,1,0
"6T689Jvh5KrSXyaPtUWZtQ",2373,3.75133333333333,1,0
"4iLqG9SeJSnt0cSPICSjxv",2374,3.52458333333333,1,0
"7xapw9Oy21WpfEcib2ErSA",2375,3.04911666666667,1,0
"1lgN0A2Vki2FTON5PYq42m",2376,2.83445,1,0
"1V6gIisPpYqgFeWbMLI0bA",2377,3.514,1,0
"1ulXmqjktxSdrdT1bzc69H",2378,3.67045,1,0
"6JY1IdkZGeIcPegKxjSKeb",2379,3.14933333333333,1,0
"0Ryd8975WihbObpp5cPW1t",2380,3.10178333333333,1,0
"5OCJzvD7sykQEKHH7qAC3C",2381,3.29245,1,0
"1pKeFVVUOPjFsOABub0OaV",2382,3.76933333333333,1,0
"6F5c58TMEs1byxUstkzVeM",2383,3.72576666666667,1,0
"1P17dC1amhFzptugyAO7Il",2384,3.53088333333333,1,0
"0OwX5aROoW1Iip8FV51Efg",2385,3.42655,1,0
"7BqBn9nzAq8spo5e7cZ0dJ",2386,3.67888333333333,1,0
"6RtPijgfPKROxEzTHNRiDp",2387,3.74733333333333,1,0
"4esOae7i4rqTbAu9o5Pxco",2388,3.74866666666667,1,0
"2oENJa1T33GJ0w8dC167G4",2389,3.99978333333333,1,0
"3avYqdwHKEq8beXbeWCKqJ",2390,3.84555,1,0
"4rHZZAmHpZrA3iH5zx8frV",2391,8.06911666666667,1,0
"1Slwb6dOYkBlWal1PGtnNg",2392,4.69266666666667,1,0
"5jE48hhRu8E6zBDPRSkEq7",2393,3.132,1,0
"1z9kQ14XBSN0r2v6fx4IdG",2394,3.75245,1,0
"67T6l4q3zVjC5nZZPXByU8",2395,3.68755,1,0
"5NQJnRpJHRaupdegphntQT",2396,3.70311666666667,1,0
"1gugDOSMREb34Xo0c1PlxM",2397,3.37493333333333,1,0
"5b88tNINg4Q4nrRbrCXUmg",2398,3.87866666666667,1,0
"7oGZAicScQt96OAW4AruYy",2399,3.46198333333333,1,0
"22VdIZQfgXJea34mQxlt81",2400,3.55866666666667,1,0
"34ceTg8ChN5HjrqiIYCn9Q",2401,3.86666666666667,1,0
"1gv4xPanImH17bKZ9rOveR",2402,3.38266666666667,1,0
"5rb9QrpfcKFHM1EUbSIurX",2403,4.17288333333333,1,0
"0iYebKFUSfF72fUu2OW6ZT",2404,3.33355,1,0
"6ebkx7Q5tTxrCxKq4GYj0Y",2405,3.90933333333333,1,0
"7LP4Es66zdY7CyjepqmvAg",2406,3.53511666666667,1,0
"5jzX4dWVQeBTtfBaXnMRt5",2407,3.20955,1,0
"1ARJhjuI6TNYZCxYygFQ4F",2408,4.01245,1,0
"06EL94D0TA27Ik0Ke5usbj",2409,3.78378333333333,1,0
"17tDv8WA8IhqE8qzuQn707",2410,3.20733333333333,1,0
"695iHg9s9rzNh1yk0YKk0V",2411,3.35221666666667,1,0
"7yXibbAYi4to5oQTeO738f",2412,3.624,1,0
"11mwFrKvLXCbcVGNxffGyP",2413,3.62621666666667,1,0
"1u0l8zWpQeMYStFkc2mLD7",2414,3.58045,1,0
"5jzKL4BDMClWqRguW5qZvh",2415,3.79568333333333,1,0
"1gZ7i4qxXkHZb1r6eioaAP",2416,4.53466666666667,1,0
"2VEsmoek0sol9MnJFyoG9e",2417,2.91821666666667,1,0
"02jcEwywffn3Tsb48fXmlW",2418,3.20888333333333,1,0
"0jTTjg6q4jsd2RhuHwTvLj",2419,3.13333333333333,1,0
"635mzxhITS1xY3AVSLKgyD",2420,3.52955,1,0
"4z4PB23xYTg1oANmyZovsw",2421,3.47266666666667,1,0
"7ijMo6K6uLdgJqGdj9H7nG",2422,3.48488333333333,1,0
"3LUWWox8YYykohBbHUrrxd",2423,3.41266666666667,1,0
"7uYl7xgDeAOHP98obvrJvB",2424,3.47488333333333,1,0
"2lnzGkdtDj5mtlcOW2yRtG",2425,3.26933333333333,1,0
"1d6KS9GH06JAd19uiBy9IE",2426,3.83333333333333,1,0
"4zP7ADsgJgHGY6VzxbNp1z",2427,3.366,1,0
"6GyFP1nfCDB8lbD2bG0Hq9",2428,4.066,1,0
"5O6pHvBKgAKX8FyhE6vwon",2429,4.15748333333333,1,0
"3m71siVDw8qXKAdpO9zLiT",2430,3.03571666666667,1,0
"3FtYbEfBqAlGO46NUDQSAt",2431,3.82733333333333,1,0
"7D8FSBD6E2KT2DvRgMbycS",2432,4.11428333333333,1,0
"6h9pD79iUxNJxce6BBuuQK",2433,4.12,1,0
"0R2HfrviMaDTkM0u9GUXYV",2434,3.96458333333333,1,0
"0u7jABgfx6EHQHxpFOeyNS",2435,3.85345,1,0
"6BwR8E925bOoGHFPS5tEOE",2436,4.44221666666667,1,0
"0RNZpZIzKcR0UOpxlXznNj",2437,3.6923,1,0
"5yM5T514epudM57zi4jlL0",2438,5.06896666666667,1,0
"2vyACbL11HoiWTcA6Ri7wU",2439,6.27868333333333,1,0
"59njiesB9hjz0i9JRKYbkT",2440,2.72066666666667,1,0
"52AWuNH7rgcyRdEM0lQzPz",2441,3.7265,1,0
"5n1vrINZxJdumoHrj73FXU",2442,3.37688333333333,1,0
"2DIz72LR20nQMxbamMMore",2443,3.4087,1,0
"60zL77NbhjuCrbjqmaSHrq",2444,3.17378333333333,1,0
"7ACCDmXvdV7alpC7Cb0ush",2445,3.28821666666667,1,0
"6HwXuMnv69uBUKUjm66Kek",2446,3.32701666666667,1,0
"2B9xGEfOdM5meCXc2KM7Ij",2447,4.31873333333333,1,0
"7MKz0cVNK5cGImTwxyECkm",2448,3.47913333333333,1,0
"3EirtNjVMXgkR3zbrdE2FD",2449,3.04918333333333,1,0
"7842zYQFXX4Usx3HkSq4Sm",2450,4.48586666666667,1,0
"0LzkyidnSi4N2k4CVm9Jrn",2451,4.04043333333333,1,0
"3ZWJpOtUrMh67QRLXEkqGF",2452,3.5,1,0
"4qJ7uMWsNAKWbBB6w5IIlu",2453,4.1155,1,0
"4nDgDOKfK1MFJymFNPwiDX",2454,3.2939,1,0
"7lxw3IBFL1tzODZr3KFHa8",2455,4.21396666666667,1,0
"4VyZJLK6KWv2SYCYxCqafR",2456,3.38461666666667,1,0
"0MiVpeOfOLGgrEoxWzsaFl",2457,3.67128333333333,1,0
"1CmpcrpU2E5SzjxntU8KM7",2458,3.89688333333333,1,0
"1lrspG06rzOUUGpdX3DrN1",2459,3.12195,1,0
"5o7gm4RXsakRzue0iRcAlv",2460,2.77463333333333,1,0
"1R5hsuowHJztnQE2lvLTJq",2461,3.34378333333333,1,0
"1NT0GM48rhAQLYXQbCj5oH",2462,3.62616666666667,1,0
"4e1PkxNMtK2BXBJBgzsNTl",2463,5.97866666666667,1,0
"3euEV5zHI4OBlxeGhtP1br",2464,4.56335,1,0
"77BIrjVC4G4YRXUlc51Awl",2465,3.07926666666667,1,0
"6X1u2k9iPrVzspBwXgAXyr",2466,4.71678333333333,1,0
"5bqwpjoSR0rvWWp7QZuXfi",2467,3.78843333333333,1,0
"0e6hcK4XocCDoOg32qoSif",2468,3.50951666666667,1,0
"66xHLqlEzRamQdzlUouQt0",2469,3.49523333333333,1,0
"7r8rJ2J9JJcR7KE40PM6Pl",2470,3.58503333333333,1,0
"2GcFA2lRvsiq83UnWMGGeB",2471,2.5619,1,0
"4V7yVMtfa4dHlnhCgU3TQC",2472,3.03421666666667,1,0
"5Oht1y0p7y0c1QMZfUg5Xa",2473,4.6185,1,0
"2AY0DkXUfA4Q7YQJtEryJN",2474,3.4861,1,0
"2BVjchpnuivyc9rG0macnn",2475,2.688,1,0
"4TWAV0boWqxniFSWjfXA7Z",2476,3.43958333333333,1,0
"068LmtzI6xJJDPfPnMje0U",2477,7.79308333333333,1,0
"1i1fxkWeaMmKEB4T7zqbzK",2478,3.47288333333333,1,0
"7BKLCZ1jbUBVqRi2FVlTVw",2479,4.08266666666667,1,0
"3ScJy88F8KqGDfWu8XJhHx",2480,3.58645,1,0
"7gHs73wELdeycvS48JfIos",2481,3.54378333333333,1,0
"40MkEbKzuSW9ET6HBngqnK",2482,2.76896666666667,1,0
"5knuzwU65gJK7IF5yJsuaW",2483,4.1848,1,0
"1xznGGDReH1oQq0xzbwXa3",2484,2.89978333333333,1,0
"1QNoKVgA758HFLu3TW2q7R",2485,3.63178333333333,1,0
"6lcSHIwCOopIcW5cT5NXHI",2486,4.13593333333333,1,0
"5pD9x23lsoQr464mlmaKNJ",2487,3.96525,1,0
"1pKeFVVUOPjFsOABub0OaV",2488,3.76933333333333,1,0
"4Ce37cRWvM1vIGGynKcs22",2489,3.03133333333333,1,0
"4tCtwWceOPWzenK2HAIJSb",2490,3.57466666666667,1,0
"46lFttIf5hnUZMGvjK0Wxo",2491,3.78456666666667,1,0
"1dNIEtp7AY3oDAKCGg2XkH",2492,4.12711666666667,1,0
"61dCUoMCg28qEBzrW6htYM",2493,3.79721666666667,1,0
"3bT5PDBhVj4ifU11zQvGP2",2494,4.39816666666667,1,0
"5ndfVSDyPq90jaIUhNPeby",2495,3.96525,1,0
"3NdDpSvN911VPGivFlV5d0",2496,4.08666666666667,1,0
"2HNcNd5RPZ7DSRNbIl6JsP",2497,4.04198333333333,1,0
"3cFsmM51N5zMAuu1nNY4Tw",2498,3.68626666666667,1,0
"0tICYNayWWhH9GPeFrfjfD",2499,3.25911666666667,1,0
"0AKejOKlGdiB53QpwAeenO",2500,3.57466666666667,1,0
"1ssmjAYSU5PbmsjLq5yrNH",2501,3.69978333333333,1,0
"5IpKZbfJNefqY6nMejBHjr",2502,3.14088333333333,1,0
"19RevBdb9MKUaBIvxSbGd4",2503,3.99998333333333,1,0
"2fTsFCKRFQ5M0igJgabnLA",2504,3.71755,1,0
"2Gl0FzuLxflY6nPifJp5Dr",2505,3.22518333333333,1,0
"1ox2Drazo4RGeEEA2COaOL",2506,3.24,1,0
"7oY3KqKUERINrawkzIqTgx",2507,3.18688333333333,1,0
"1FUViuNSldssMIawrOXF2i",2508,3.19686666666667,1,0
"5CtI0qwDJkDQGwXD1H1cLb",2509,3.81378333333333,1,0
"6F5c58TMEs1byxUstkzVeM",2510,3.72576666666667,1,0
"4z8ssgZfs5TzKiO8HaGWXO",2511,3.43955,1,0
"6XOYVSmNDjKUNMXooU4s4z",2512,3.71983333333333,1,0
"6Alp0TKptNKc1vkdr8LvVJ",2513,3.76416666666667,1,0
"2CPqh63wRVscbceKcPxwvv",2514,3.0569,1,0
"7nD9nN3jord9wWcfW3Gkcm",2515,3.50955,1,0
"2Fjz5ZC5BvFdCqcnTZ3ilH",2516,3.15555,1,0
"6JV2JOEocMgcZxYSZelKcc",2517,3.93336666666667,1,0
"0JiVRyTJcJnmlwCZ854K4p",2518,2.68666666666667,1,0
"5aAx2yezTd8zXrkmtKl66Z",2519,3.84088333333333,1,0
"6kex4EBAj0WHXDKZMEJaaF",2520,3.60681666666667,1,0
"0fg8CqpjdojMyXLNzM2PaJ",2521,3.38633333333333,1,0
"3A7qX2QjDlPnazUsRk5y0M",2522,3.24828333333333,1,0
"0Oa9mHOnH14GZ4toWwkf4c",2523,3.75866666666667,1,0
"3eR23VReFzcdmS7TYCrhCe",2524,3.67968333333333,1,0
"79cuOz3SPQTuFrp8WgftAu",2525,3.324,1,0
"6g1NlCpW7fgqDnWbCCDrHl",2526,4.12378333333333,1,0
"0JhKJg5ejeQ8jq89UQtnw8",2527,3.33173333333333,1,0
"5UJshy5HDHdNEVqlJwzsQB",2528,3.805,1,0
"2Oj5BXOY01EDuJhVYNlEoq",2529,3.21155,1,0
"2Fn3coxd0xAZ09JtrgcgHa",2530,3.67621666666667,1,0
"11KJSRSgaDxqydKYiD2Jew",2531,4.38955,1,0
"1sNSG13fsK6KPKKNIQXXrh",2532,4.12111666666667,1,0
"3Eid8tDXUjwPDXgWqKR26D",2533,3.2643,1,0
"4IWAyPf1KMq7JCyGeCjTeH",2534,3.354,1,0
"16NOHRm0OEjmg55OZAxVmV",2535,3.49041666666667,1,0
"22mek4IiqubGD9ctzxc69s",2536,3.544,1,0
"0azC730Exh71aQlOt9Zj3y",2537,3.70266666666667,1,0
"7MmG8p0F9N3C4AXdK6o6Eb",2538,3.78778333333333,1,0
"1gihuPhrLraKYrJMAEONyc",2539,3.44021666666667,1,0
"4mxWSdf71VFO52qFeY0fZt",2540,3.33081666666667,1,0
"2VoJe7vkKkigs7C3CGnSXL",2541,3.54691666666667,1,0
"2ZiDfw6UdzDu754cBiwgEG",2542,3.68626666666667,1,0
